order_id,buyer_id,order_date,total_amount,payment_method,order_status
23689,4817,2022-06-03 16:00:00,3097.6,COD,Cancelled
23690,3991,2022-06-03 17:00:00,12233.16,Net Banking,Pending
23691,2141,2022-06-03 18:00:00,12703.12,UPI,Shipped
23692,4407,2022-06-03 19:00:00,4027.56,Credit Card,Shipped
23693,3470,2022-06-03 20:00:00,5019.54,COD,Cancelled
23694,2370,2022-06-03 21:00:00,3696.46,Net Banking,Shipped
23695,2007,2022-06-03 22:00:00,13644.06,COD,Shipped
23696,3820,2022-06-03 23:00:00,7639.21,UPI,Pending
23697,3067,2022-06-04 00:00:00,9910.83,Credit Card,Delivered
23698,1951,2022-06-04 01:00:00,6349.13,Net Banking,Cancelled
23699,519,2022-06-04 02:00:00,9539.01,Credit Card,Delivered
23700,885,2022-06-04 03:00:00,5910.66,COD,Cancelled
23701,3546,2022-06-04 04:00:00,5227.24,Credit Card,Pending
23702,500,2022-06-04 05:00:00,9590.31,Net Banking,Shipped
23703,1863,2022-06-04 06:00:00,8947.72,Net Banking,Cancelled
23704,4863,2022-06-04 07:00:00,4544.21,Net Banking,Pending
23705,2517,2022-06-04 08:00:00,2410.36,UPI,Delivered
23706,4783,2022-06-04 09:00:00,5654.94,COD,Delivered
23707,2668,2022-06-04 10:00:00,6344.93,COD,Pending
23708,2586,2022-06-04 11:00:00,9504.53,COD,Cancelled
23709,1942,2022-06-04 12:00:00,13735.03,UPI,Shipped
23710,300,2022-06-04 13:00:00,735.54,Credit Card,Pending
23711,3803,2022-06-04 14:00:00,3806.18,UPI,Cancelled
23712,4898,2022-06-04 15:00:00,3067,COD,Delivered
23713,76,2022-06-04 16:00:00,7633.96,Net Banking,Cancelled
23714,2373,2022-06-04 17:00:00,6559.57,Credit Card,Cancelled
23715,2582,2022-06-04 18:00:00,10989.76,UPI,Shipped
23716,1981,2022-06-04 19:00:00,3787.76,Net Banking,Pending
23717,3555,2022-06-04 20:00:00,8998.58,UPI,Pending
23718,4959,2022-06-04 21:00:00,13281.09,Net Banking,Shipped
23719,640,2022-06-04 22:00:00,13678.03,UPI,Pending
23720,4374,2022-06-04 23:00:00,14390.01,Net Banking,Delivered
23721,865,2022-06-05 00:00:00,11644.27,Credit Card,Delivered
23722,2978,2022-06-05 01:00:00,13608.62,Net Banking,Shipped
23723,4709,2022-06-05 02:00:00,3671.06,Credit Card,Shipped
23724,2221,2022-06-05 03:00:00,3124.2,Credit Card,Cancelled
23725,3928,2022-06-05 04:00:00,296.02,Credit Card,Shipped
23726,69,2022-06-05 05:00:00,10661.3,Net Banking,Cancelled
23727,4010,2022-06-05 06:00:00,14074.51,UPI,Cancelled
23728,2231,2022-06-05 07:00:00,2966.64,UPI,Shipped
23729,4972,2022-06-05 08:00:00,9626.76,Net Banking,Delivered
23730,2043,2022-06-05 09:00:00,11247.6,Net Banking,Delivered
23731,1316,2022-06-05 10:00:00,13928.69,Credit Card,Delivered
23732,821,2022-06-05 11:00:00,9773.53,Credit Card,Shipped
23733,4060,2022-06-05 12:00:00,14560.35,Net Banking,Cancelled
23734,381,2022-06-05 13:00:00,5301.16,Net Banking,Pending
23735,3653,2022-06-05 14:00:00,5378.94,Credit Card,Shipped
23736,4598,2022-06-05 15:00:00,8236.59,Net Banking,Delivered
23737,268,2022-06-05 16:00:00,5875.83,UPI,Cancelled
23738,2644,2022-06-05 17:00:00,221.1,Credit Card,Shipped
23739,1145,2022-06-05 18:00:00,11030.23,Credit Card,Cancelled
23740,3799,2022-06-05 19:00:00,11325.41,COD,Delivered
23741,2394,2022-06-05 20:00:00,11255.22,Net Banking,Pending
23742,1140,2022-06-05 21:00:00,5306.31,Net Banking,Delivered
23743,1729,2022-06-05 22:00:00,7929.88,UPI,Cancelled
23744,2944,2022-06-05 23:00:00,5527.61,COD,Shipped
23745,1930,2022-06-06 00:00:00,437.34,Credit Card,Delivered
23746,3763,2022-06-06 01:00:00,8524.24,Net Banking,Cancelled
23747,241,2022-06-06 02:00:00,2031.66,COD,Pending
23748,2771,2022-06-06 03:00:00,1384.61,UPI,Shipped
23749,4869,2022-06-06 04:00:00,11381.39,Credit Card,Delivered
23750,3178,2022-06-06 05:00:00,340.69,COD,Shipped
23751,1843,2022-06-06 06:00:00,14393.32,COD,Cancelled
23752,1324,2022-06-06 07:00:00,7825.78,UPI,Delivered
23753,2571,2022-06-06 08:00:00,14748.64,COD,Shipped
23754,1549,2022-06-06 09:00:00,1058.36,COD,Shipped
23755,618,2022-06-06 10:00:00,8836.24,COD,Delivered
23756,2788,2022-06-06 11:00:00,5370.04,COD,Pending
23757,3756,2022-06-06 12:00:00,12683.54,UPI,Shipped
23758,2518,2022-06-06 13:00:00,5546.1,Net Banking,Pending
23759,4394,2022-06-06 14:00:00,4055.22,Net Banking,Cancelled
23760,1811,2022-06-06 15:00:00,12891.79,Credit Card,Shipped
23761,3763,2022-06-06 16:00:00,5744.87,Credit Card,Shipped
23762,4751,2022-06-06 17:00:00,449.13,UPI,Delivered
23763,236,2022-06-06 18:00:00,5976.28,Credit Card,Shipped
23764,3380,2022-06-06 19:00:00,9886.93,COD,Delivered
23765,2147,2022-06-06 20:00:00,3964.52,Credit Card,Cancelled
23766,1528,2022-06-06 21:00:00,6593.42,Net Banking,Shipped
23767,1838,2022-06-06 22:00:00,1039.38,COD,Shipped
23768,3262,2022-06-06 23:00:00,8903.77,Net Banking,Delivered
23769,1693,2022-06-07 00:00:00,11393.16,Credit Card,Delivered
23770,729,2022-06-07 01:00:00,6317.03,Credit Card,Pending
23771,985,2022-06-07 02:00:00,6419.44,Credit Card,Shipped
23772,4401,2022-06-07 03:00:00,1506.58,Net Banking,Pending
23773,558,2022-06-07 04:00:00,3188.72,UPI,Shipped
23774,4723,2022-06-07 05:00:00,2489.19,COD,Pending
23775,771,2022-06-07 06:00:00,7328.98,Credit Card,Pending
23776,3565,2022-06-07 07:00:00,8032.98,Net Banking,Pending
23777,2238,2022-06-07 08:00:00,14244.31,Credit Card,Pending
23778,3849,2022-06-07 09:00:00,1283.83,COD,Shipped
23779,3074,2022-06-07 10:00:00,9078.05,Net Banking,Pending
23780,3683,2022-06-07 11:00:00,7992.18,UPI,Pending
23781,4886,2022-06-07 12:00:00,7840.25,Credit Card,Cancelled
23782,3411,2022-06-07 13:00:00,13122.76,UPI,Delivered
23783,3104,2022-06-07 14:00:00,3241.97,Net Banking,Delivered
23784,4078,2022-06-07 15:00:00,803.44,Net Banking,Cancelled
23785,425,2022-06-07 16:00:00,10149.62,Net Banking,Cancelled
23786,2192,2022-06-07 17:00:00,5308.33,COD,Cancelled
23787,3868,2022-06-07 18:00:00,460.33,Credit Card,Cancelled
23788,3821,2022-06-07 19:00:00,3920.34,Net Banking,Delivered
23789,1215,2022-06-07 20:00:00,4778.04,UPI,Cancelled
23790,1468,2022-06-07 21:00:00,9329.21,UPI,Pending
23791,3208,2022-06-07 22:00:00,2754.27,Credit Card,Pending
23792,3712,2022-06-07 23:00:00,6313.2,COD,Pending
23793,2447,2022-06-08 00:00:00,7340.64,Net Banking,Cancelled
23794,154,2022-06-08 01:00:00,6996.71,Credit Card,Delivered
23795,4339,2022-06-08 02:00:00,14614.32,UPI,Pending
23796,2776,2022-06-08 03:00:00,873.46,COD,Shipped
23797,1898,2022-06-08 04:00:00,14274.33,UPI,Pending
23798,849,2022-06-08 05:00:00,8812.67,UPI,Shipped
23799,364,2022-06-08 06:00:00,11976.77,Net Banking,Pending
23800,2374,2022-06-08 07:00:00,6569.81,Net Banking,Shipped
23801,3572,2022-06-08 08:00:00,6916.8,Credit Card,Delivered
23802,3276,2022-06-08 09:00:00,13214.03,COD,Shipped
23803,304,2022-06-08 10:00:00,13459.83,Credit Card,Cancelled
23804,4234,2022-06-08 11:00:00,3732.6,Credit Card,Shipped
23805,3034,2022-06-08 12:00:00,3148.78,COD,Shipped
23806,1936,2022-06-08 13:00:00,7544.28,COD,Pending
23807,1235,2022-06-08 14:00:00,13524.1,COD,Cancelled
23808,209,2022-06-08 15:00:00,4970.86,Credit Card,Delivered
23809,1645,2022-06-08 16:00:00,9849.82,Credit Card,Pending
23810,3177,2022-06-08 17:00:00,10680.64,COD,Shipped
23811,167,2022-06-08 18:00:00,11724.39,UPI,Shipped
23812,3045,2022-06-08 19:00:00,8546.08,Net Banking,Shipped
23813,3965,2022-06-08 20:00:00,6156.34,COD,Shipped
23814,1148,2022-06-08 21:00:00,14511.84,COD,Cancelled
23815,3596,2022-06-08 22:00:00,9247.7,UPI,Shipped
23816,2516,2022-06-08 23:00:00,10982.77,UPI,Pending
23817,725,2022-06-09 00:00:00,5305.75,Credit Card,Pending
23818,3121,2022-06-09 01:00:00,10115.25,COD,Cancelled
23819,1148,2022-06-09 02:00:00,4015.41,UPI,Pending
23820,4239,2022-06-09 03:00:00,3827.43,Net Banking,Cancelled
23821,4406,2022-06-09 04:00:00,10777.89,Net Banking,Cancelled
23822,60,2022-06-09 05:00:00,7916.64,Credit Card,Pending
23823,4290,2022-06-09 06:00:00,10312.49,UPI,Delivered
23824,4317,2022-06-09 07:00:00,4187.69,COD,Pending
23825,3940,2022-06-09 08:00:00,9061.11,Net Banking,Cancelled
23826,3702,2022-06-09 09:00:00,6770.22,Credit Card,Cancelled
23827,2574,2022-06-09 10:00:00,9035.01,COD,Delivered
23828,3576,2022-06-09 11:00:00,4505.02,Credit Card,Shipped
23829,1982,2022-06-09 12:00:00,10788.67,Net Banking,Pending
23830,2371,2022-06-09 13:00:00,12127.75,Credit Card,Pending
23831,1434,2022-06-09 14:00:00,4046.76,UPI,Cancelled
23832,4526,2022-06-09 15:00:00,4649.18,Credit Card,Cancelled
23833,4213,2022-06-09 16:00:00,9985.08,Net Banking,Cancelled
23834,1727,2022-06-09 17:00:00,10494.66,Credit Card,Delivered
23835,862,2022-06-09 18:00:00,10620.68,Net Banking,Delivered
23836,1271,2022-06-09 19:00:00,10303.94,UPI,Cancelled
23837,4584,2022-06-09 20:00:00,6013.55,Net Banking,Shipped
23838,4778,2022-06-09 21:00:00,6043.83,Credit Card,Shipped
23839,1309,2022-06-09 22:00:00,3971.3,COD,Delivered
23840,2138,2022-06-09 23:00:00,2521.14,Net Banking,Pending
23841,4130,2022-06-10 00:00:00,10450.15,COD,Shipped
23842,1052,2022-06-10 01:00:00,1579.19,UPI,Cancelled
23843,2676,2022-06-10 02:00:00,14079.33,Credit Card,Pending
23844,1809,2022-06-10 03:00:00,12434.96,COD,Pending
23845,330,2022-06-10 04:00:00,12891.08,UPI,Delivered
23846,3014,2022-06-10 05:00:00,13618.7,Net Banking,Shipped
23847,1088,2022-06-10 06:00:00,6247.35,COD,Delivered
23848,3523,2022-06-10 07:00:00,12731.17,UPI,Delivered
23849,2763,2022-06-10 08:00:00,2539.31,COD,Shipped
23850,78,2022-06-10 09:00:00,520.3,Net Banking,Cancelled
23851,3432,2022-06-10 10:00:00,11816.39,UPI,Delivered
23852,3779,2022-06-10 11:00:00,1306.99,UPI,Pending
23853,4003,2022-06-10 12:00:00,14830.17,UPI,Cancelled
23854,3348,2022-06-10 13:00:00,10186.99,COD,Shipped
23855,1205,2022-06-10 14:00:00,11351.06,COD,Pending
23856,2979,2022-06-10 15:00:00,3837.9,UPI,Pending
23857,736,2022-06-10 16:00:00,10173.21,Credit Card,Pending
23858,2283,2022-06-10 17:00:00,839.66,COD,Cancelled
23859,2512,2022-06-10 18:00:00,12599.82,Credit Card,Delivered
23860,3306,2022-06-10 19:00:00,2710.44,UPI,Delivered
23861,4371,2022-06-10 20:00:00,10520.9,COD,Pending
23862,3677,2022-06-10 21:00:00,3522.31,Net Banking,Delivered
23863,4020,2022-06-10 22:00:00,1213.11,UPI,Shipped
23864,2840,2022-06-10 23:00:00,7326.11,COD,Pending
23865,2128,2022-06-11 00:00:00,2705.44,COD,Shipped
23866,2932,2022-06-11 01:00:00,10995.77,UPI,Pending
23867,2573,2022-06-11 02:00:00,3715.97,COD,Shipped
23868,776,2022-06-11 03:00:00,5268.59,UPI,Pending
23869,4434,2022-06-11 04:00:00,8598.1,UPI,Shipped
23870,3453,2022-06-11 05:00:00,4417.53,Credit Card,Cancelled
23871,305,2022-06-11 06:00:00,5794.22,Net Banking,Pending
23872,4967,2022-06-11 07:00:00,12271.2,UPI,Pending
23873,1573,2022-06-11 08:00:00,2852.31,Net Banking,Cancelled
23874,2894,2022-06-11 09:00:00,1416.58,Net Banking,Cancelled
23875,665,2022-06-11 10:00:00,5059.7,Credit Card,Delivered
23876,2397,2022-06-11 11:00:00,6480.78,Net Banking,Cancelled
23877,1372,2022-06-11 12:00:00,8231.36,Credit Card,Delivered
23878,2248,2022-06-11 13:00:00,5711.87,Net Banking,Pending
23879,688,2022-06-11 14:00:00,11890.69,COD,Cancelled
23880,1885,2022-06-11 15:00:00,781.93,Net Banking,Pending
23881,183,2022-06-11 16:00:00,6590.16,Net Banking,Shipped
23882,448,2022-06-11 17:00:00,5857.39,COD,Pending
23883,3645,2022-06-11 18:00:00,9784.16,Net Banking,Delivered
23884,2992,2022-06-11 19:00:00,14500.89,COD,Cancelled
23885,3739,2022-06-11 20:00:00,7753.56,Net Banking,Cancelled
23886,1907,2022-06-11 21:00:00,14805.78,Credit Card,Pending
23887,1264,2022-06-11 22:00:00,4673.29,Net Banking,Pending
23888,1339,2022-06-11 23:00:00,656.85,Net Banking,Cancelled
23889,4523,2022-06-12 00:00:00,2651.81,UPI,Shipped
23890,4159,2022-06-12 01:00:00,6047.85,Net Banking,Shipped
23891,3244,2022-06-12 02:00:00,4881.74,Net Banking,Shipped
23892,2962,2022-06-12 03:00:00,1636.4,UPI,Cancelled
23893,814,2022-06-12 04:00:00,6603.37,UPI,Pending
23894,1178,2022-06-12 05:00:00,5204.11,COD,Pending
23895,2841,2022-06-12 06:00:00,2014.76,Net Banking,Delivered
23896,517,2022-06-12 07:00:00,4582.53,COD,Shipped
23897,4879,2022-06-12 08:00:00,13319.25,Credit Card,Pending
23898,4927,2022-06-12 09:00:00,4670.32,COD,Delivered
23899,3298,2022-06-12 10:00:00,10766.54,COD,Delivered
23900,2500,2022-06-12 11:00:00,9258.3,UPI,Shipped
23901,1960,2022-06-12 12:00:00,6522.28,Credit Card,Pending
23902,4085,2022-06-12 13:00:00,3737.58,Credit Card,Cancelled
23903,4719,2022-06-12 14:00:00,5661.42,Credit Card,Shipped
23904,2833,2022-06-12 15:00:00,8963.19,Net Banking,Pending
23905,4918,2022-06-12 16:00:00,5391.15,COD,Shipped
23906,2586,2022-06-12 17:00:00,3380.47,Credit Card,Delivered
23907,2574,2022-06-12 18:00:00,1923.65,Credit Card,Cancelled
23908,247,2022-06-12 19:00:00,13220.55,Net Banking,Delivered
23909,2891,2022-06-12 20:00:00,6716.63,Net Banking,Cancelled
23910,4621,2022-06-12 21:00:00,9453.08,COD,Cancelled
23911,839,2022-06-12 22:00:00,7458.07,Net Banking,Cancelled
23912,606,2022-06-12 23:00:00,13113.98,Net Banking,Cancelled
23913,4082,2022-06-13 00:00:00,8294.64,Net Banking,Shipped
23914,75,2022-06-13 01:00:00,7315.56,COD,Pending
23915,1151,2022-06-13 02:00:00,13884.09,UPI,Shipped
23916,4445,2022-06-13 03:00:00,10851.41,UPI,Pending
23917,82,2022-06-13 04:00:00,1850.94,COD,Cancelled
23918,3459,2022-06-13 05:00:00,2830.03,Credit Card,Shipped
23919,1930,2022-06-13 06:00:00,11849.42,Credit Card,Shipped
23920,2170,2022-06-13 07:00:00,12570.6,Net Banking,Shipped
23921,574,2022-06-13 08:00:00,8268.82,Credit Card,Pending
23922,4551,2022-06-13 09:00:00,8405.94,UPI,Cancelled
23923,2540,2022-06-13 10:00:00,9552.61,Net Banking,Shipped
23924,3157,2022-06-13 11:00:00,6698.91,COD,Cancelled
23925,3358,2022-06-13 12:00:00,10266.95,COD,Delivered
23926,2791,2022-06-13 13:00:00,1805.52,Credit Card,Pending
23927,4011,2022-06-13 14:00:00,14426.93,Credit Card,Delivered
23928,2405,2022-06-13 15:00:00,11302.29,Net Banking,Delivered
23929,1932,2022-06-13 16:00:00,9541.38,Net Banking,Shipped
23930,57,2022-06-13 17:00:00,4881.57,COD,Shipped
23931,419,2022-06-13 18:00:00,2582.14,COD,Delivered
23932,1478,2022-06-13 19:00:00,6258.28,UPI,Cancelled
23933,1864,2022-06-13 20:00:00,9991.34,COD,Delivered
23934,3985,2022-06-13 21:00:00,9578.9,COD,Shipped
23935,1444,2022-06-13 22:00:00,5863.09,Credit Card,Pending
23936,4587,2022-06-13 23:00:00,9276.64,UPI,Pending
23937,1177,2022-06-14 00:00:00,12243.47,UPI,Shipped
23938,2766,2022-06-14 01:00:00,589.01,Net Banking,Cancelled
23939,4643,2022-06-14 02:00:00,6869.19,UPI,Cancelled
23940,3250,2022-06-14 03:00:00,11426.62,COD,Shipped
23941,3206,2022-06-14 04:00:00,8282.94,COD,Delivered
23942,426,2022-06-14 05:00:00,9841.85,Net Banking,Cancelled
23943,2552,2022-06-14 06:00:00,7846.81,COD,Cancelled
23944,237,2022-06-14 07:00:00,14879.74,Credit Card,Shipped
23945,2413,2022-06-14 08:00:00,1008.4,UPI,Pending
23946,2106,2022-06-14 09:00:00,7467.46,Net Banking,Cancelled
23947,3756,2022-06-14 10:00:00,1552.96,Net Banking,Cancelled
23948,4282,2022-06-14 11:00:00,2564.83,Credit Card,Pending
23949,3208,2022-06-14 12:00:00,5868.97,Net Banking,Pending
23950,975,2022-06-14 13:00:00,2501.99,COD,Cancelled
23951,1547,2022-06-14 14:00:00,14462.57,UPI,Delivered
23952,4332,2022-06-14 15:00:00,14212.49,UPI,Shipped
23953,2944,2022-06-14 16:00:00,5174.42,Credit Card,Cancelled
23954,4161,2022-06-14 17:00:00,9668.27,Net Banking,Shipped
23955,3951,2022-06-14 18:00:00,8099.55,COD,Delivered
23956,175,2022-06-14 19:00:00,12270.69,Credit Card,Pending
23957,993,2022-06-14 20:00:00,9486.2,Net Banking,Pending
23958,3866,2022-06-14 21:00:00,203.74,Net Banking,Delivered
23959,85,2022-06-14 22:00:00,11494.98,UPI,Delivered
23960,4177,2022-06-14 23:00:00,11253.35,UPI,Delivered
23961,2022,2022-06-15 00:00:00,7743.9,Net Banking,Shipped
23962,912,2022-06-15 01:00:00,13563.2,Net Banking,Shipped
23963,1851,2022-06-15 02:00:00,13645,Net Banking,Delivered
23964,4078,2022-06-15 03:00:00,7953.89,COD,Pending
23965,4718,2022-06-15 04:00:00,9198.23,UPI,Cancelled
23966,4763,2022-06-15 05:00:00,14948.53,Credit Card,Delivered
23967,2942,2022-06-15 06:00:00,4622.54,Net Banking,Pending
23968,2188,2022-06-15 07:00:00,5004.34,Net Banking,Shipped
23969,373,2022-06-15 08:00:00,2905.05,Net Banking,Delivered
23970,98,2022-06-15 09:00:00,13458.83,Net Banking,Delivered
23971,3446,2022-06-15 10:00:00,11218.43,Net Banking,Shipped
23972,2180,2022-06-15 11:00:00,1763.51,COD,Shipped
23973,4863,2022-06-15 12:00:00,14730.16,Credit Card,Shipped
23974,3343,2022-06-15 13:00:00,11018.23,Net Banking,Cancelled
23975,2111,2022-06-15 14:00:00,12787.73,Credit Card,Cancelled
23976,461,2022-06-15 15:00:00,912.63,Credit Card,Delivered
23977,66,2022-06-15 16:00:00,7673.42,Net Banking,Pending
23978,3237,2022-06-15 17:00:00,10539.25,COD,Delivered
23979,4581,2022-06-15 18:00:00,8235.61,Credit Card,Delivered
23980,1496,2022-06-15 19:00:00,10066.38,UPI,Shipped
23981,433,2022-06-15 20:00:00,12304.54,Credit Card,Shipped
23982,452,2022-06-15 21:00:00,5740.19,COD,Delivered
23983,4204,2022-06-15 22:00:00,12760.3,Credit Card,Delivered
23984,4966,2022-06-15 23:00:00,2611.16,COD,Delivered
23985,1124,2022-06-16 00:00:00,4209.11,UPI,Delivered
23986,1411,2022-06-16 01:00:00,841.52,UPI,Delivered
23987,4039,2022-06-16 02:00:00,5593.52,Credit Card,Delivered
23988,2709,2022-06-16 03:00:00,5822.66,Credit Card,Cancelled
23989,503,2022-06-16 04:00:00,12118,UPI,Shipped
23990,3071,2022-06-16 05:00:00,9866.33,COD,Shipped
23991,4612,2022-06-16 06:00:00,6663.49,Net Banking,Cancelled
23992,2958,2022-06-16 07:00:00,9851.29,Net Banking,Shipped
23993,3863,2022-06-16 08:00:00,981.19,UPI,Pending
23994,2348,2022-06-16 09:00:00,2868.02,UPI,Pending
23995,2614,2022-06-16 10:00:00,9478.83,UPI,Shipped
23996,76,2022-06-16 11:00:00,9692.23,COD,Pending
23997,3866,2022-06-16 12:00:00,11657.19,COD,Delivered
23998,3802,2022-06-16 13:00:00,6164.4,UPI,Delivered
23999,2150,2022-06-16 14:00:00,10893.8,COD,Pending
24000,2742,2022-06-16 15:00:00,10322.91,UPI,Pending
24001,1472,2022-06-16 16:00:00,14458.22,UPI,Cancelled
24002,705,2022-06-16 17:00:00,3383.93,Credit Card,Pending
24003,2672,2022-06-16 18:00:00,8364.86,COD,Shipped
24004,2838,2022-06-16 19:00:00,9106.11,UPI,Delivered
24005,3110,2022-06-16 20:00:00,14979.99,UPI,Cancelled
24006,797,2022-06-16 21:00:00,3177.53,Credit Card,Delivered
24007,3035,2022-06-16 22:00:00,7943.63,Credit Card,Pending
24008,3925,2022-06-16 23:00:00,5323.54,Net Banking,Pending
24009,2640,2022-06-17 00:00:00,7983.22,UPI,Delivered
24010,2700,2022-06-17 01:00:00,3635.5,COD,Delivered
24011,2791,2022-06-17 02:00:00,904.66,UPI,Pending
24012,2601,2022-06-17 03:00:00,8673.97,Net Banking,Delivered
24013,3177,2022-06-17 04:00:00,5170.64,Credit Card,Shipped
24014,592,2022-06-17 05:00:00,2892.73,Net Banking,Cancelled
24015,2646,2022-06-17 06:00:00,4994.25,UPI,Cancelled
24016,3411,2022-06-17 07:00:00,929.35,UPI,Pending
24017,3205,2022-06-17 08:00:00,14266.55,UPI,Pending
24018,3908,2022-06-17 09:00:00,8800.99,UPI,Cancelled
24019,364,2022-06-17 10:00:00,12258.58,Credit Card,Pending
24020,154,2022-06-17 11:00:00,6462.15,COD,Pending
24021,4015,2022-06-17 12:00:00,13569.06,COD,Shipped
24022,2144,2022-06-17 13:00:00,7353.11,UPI,Cancelled
24023,1816,2022-06-17 14:00:00,8694.39,COD,Cancelled
24024,4220,2022-06-17 15:00:00,7478.55,Net Banking,Shipped
24025,2847,2022-06-17 16:00:00,11052.52,UPI,Pending
24026,4484,2022-06-17 17:00:00,8586.51,UPI,Pending
24027,117,2022-06-17 18:00:00,4219.66,Credit Card,Pending
24028,2974,2022-06-17 19:00:00,2353.99,COD,Cancelled
24029,633,2022-06-17 20:00:00,9170.64,Credit Card,Pending
24030,4717,2022-06-17 21:00:00,7439.86,Net Banking,Delivered
24031,664,2022-06-17 22:00:00,1620.44,COD,Cancelled
24032,4406,2022-06-17 23:00:00,6055.14,COD,Pending
24033,3821,2022-06-18 00:00:00,7818.69,Credit Card,Shipped
24034,1793,2022-06-18 01:00:00,12438.02,COD,Shipped
24035,4247,2022-06-18 02:00:00,1326.3,COD,Delivered
24036,3156,2022-06-18 03:00:00,5357.73,COD,Pending
24037,2887,2022-06-18 04:00:00,12375.31,COD,Shipped
24038,4156,2022-06-18 05:00:00,9796.67,Net Banking,Delivered
24039,934,2022-06-18 06:00:00,4491.38,UPI,Pending
24040,74,2022-06-18 07:00:00,12710.96,COD,Cancelled
24041,4889,2022-06-18 08:00:00,7500.74,UPI,Delivered
24042,2767,2022-06-18 09:00:00,7575.61,Credit Card,Shipped
24043,30,2022-06-18 10:00:00,14653.49,Net Banking,Delivered
24044,4719,2022-06-18 11:00:00,14217.32,COD,Pending
24045,4487,2022-06-18 12:00:00,5506.28,UPI,Shipped
24046,1843,2022-06-18 13:00:00,2280.57,COD,Cancelled
24047,697,2022-06-18 14:00:00,5019.87,Net Banking,Delivered
24048,365,2022-06-18 15:00:00,651.15,UPI,Pending
24049,2305,2022-06-18 16:00:00,507.36,Credit Card,Cancelled
24050,1679,2022-06-18 17:00:00,6053.73,COD,Pending
24051,1572,2022-06-18 18:00:00,14127.09,UPI,Cancelled
24052,4787,2022-06-18 19:00:00,13096.09,Credit Card,Pending
24053,2303,2022-06-18 20:00:00,7769.35,Net Banking,Cancelled
24054,2285,2022-06-18 21:00:00,8565.35,Net Banking,Delivered
24055,3531,2022-06-18 22:00:00,287.82,Credit Card,Delivered
24056,3355,2022-06-18 23:00:00,3389.42,Net Banking,Pending
24057,690,2022-06-19 00:00:00,566.66,COD,Delivered
24058,1484,2022-06-19 01:00:00,11367.19,Net Banking,Shipped
24059,3011,2022-06-19 02:00:00,2355.56,Credit Card,Delivered
24060,3921,2022-06-19 03:00:00,13061.9,Net Banking,Delivered
24061,483,2022-06-19 04:00:00,9721.2,Credit Card,Delivered
24062,3365,2022-06-19 05:00:00,3595.4,COD,Shipped
24063,4174,2022-06-19 06:00:00,2534.26,Net Banking,Cancelled
24064,2758,2022-06-19 07:00:00,9488.85,COD,Shipped
24065,1402,2022-06-19 08:00:00,13532.39,UPI,Pending
24066,3043,2022-06-19 09:00:00,10831.73,UPI,Cancelled
24067,2962,2022-06-19 10:00:00,5358.49,COD,Shipped
24068,4700,2022-06-19 11:00:00,8893.28,COD,Shipped
24069,2179,2022-06-19 12:00:00,4799.27,Net Banking,Pending
24070,886,2022-06-19 13:00:00,14987.41,UPI,Shipped
24071,705,2022-06-19 14:00:00,11282.82,COD,Cancelled
24072,4716,2022-06-19 15:00:00,9292.85,UPI,Cancelled
24073,1672,2022-06-19 16:00:00,6464.24,Credit Card,Shipped
24074,2939,2022-06-19 17:00:00,9348.65,UPI,Pending
24075,2247,2022-06-19 18:00:00,5255.92,Credit Card,Cancelled
24076,4056,2022-06-19 19:00:00,627.2,UPI,Cancelled
24077,4409,2022-06-19 20:00:00,6047.31,UPI,Cancelled
24078,4568,2022-06-19 21:00:00,13971.12,Credit Card,Delivered
24079,1322,2022-06-19 22:00:00,9469.26,UPI,Delivered
24080,3658,2022-06-19 23:00:00,1442.54,Credit Card,Shipped
24081,1333,2022-06-20 00:00:00,13297.91,Credit Card,Pending
24082,660,2022-06-20 01:00:00,4179.35,COD,Cancelled
24083,4117,2022-06-20 02:00:00,3807.79,UPI,Pending
24084,1734,2022-06-20 03:00:00,4596.95,Net Banking,Cancelled
24085,1469,2022-06-20 04:00:00,8742.59,UPI,Cancelled
24086,2431,2022-06-20 05:00:00,8261.38,Net Banking,Shipped
24087,4176,2022-06-20 06:00:00,7472.92,COD,Cancelled
24088,1595,2022-06-20 07:00:00,10819.55,Net Banking,Cancelled
24089,3898,2022-06-20 08:00:00,4884.76,UPI,Delivered
24090,633,2022-06-20 09:00:00,11774.55,Net Banking,Cancelled
24091,4225,2022-06-20 10:00:00,2794.76,Credit Card,Delivered
24092,708,2022-06-20 11:00:00,11782.79,UPI,Pending
24093,4223,2022-06-20 12:00:00,10024.39,Credit Card,Pending
24094,1836,2022-06-20 13:00:00,10311.48,UPI,Cancelled
24095,4153,2022-06-20 14:00:00,7326.99,COD,Shipped
24096,3552,2022-06-20 15:00:00,10071.62,COD,Delivered
24097,91,2022-06-20 16:00:00,1381,Credit Card,Cancelled
24098,3672,2022-06-20 17:00:00,12802.96,Net Banking,Shipped
24099,317,2022-06-20 18:00:00,1022.1,UPI,Cancelled
24100,1997,2022-06-20 19:00:00,2401.37,Credit Card,Cancelled
24101,4627,2022-06-20 20:00:00,8736.49,Net Banking,Cancelled
24102,4493,2022-06-20 21:00:00,11143.29,UPI,Delivered
24103,2051,2022-06-20 22:00:00,1328.52,Net Banking,Pending
24104,4754,2022-06-20 23:00:00,13827.32,COD,Shipped
24105,2297,2022-06-21 00:00:00,14609.39,Credit Card,Shipped
