order_item_id,order_id,product_id,quantity,price_each,discount_applied
32230,21719,1088,2,2125.04,Yes
32231,20446,4235,2,3875.69,Yes
32232,20705,2118,1,4902.31,Yes
32233,20245,4872,3,4760.57,No
32234,21086,3517,1,4506.86,Yes
32235,22111,5935,3,876.03,No
32236,22595,2877,4,4580.93,Yes
32237,22025,3103,2,4404.38,No
32238,21371,1005,4,1947.05,Yes
32239,20517,4203,3,2033.16,No
32240,23446,3897,1,2353.55,Yes
32241,22784,4483,2,3315.26,Yes
32242,20067,2738,3,1378.09,No
32243,21276,4297,3,212.45,No
32244,23982,2630,2,792.02,No
32245,22036,5028,1,2256.57,No
32246,20213,5195,2,1481.81,Yes
32247,22706,5233,1,3846.13,No
32248,20377,3945,1,622.78,No
32249,23056,3446,3,4595.58,No
32250,24536,1170,1,4487.1,Yes
32251,21284,2304,1,4552.91,No
32252,24023,5094,2,3724.09,No
32253,22760,2007,2,624.3,No
32254,21181,2220,1,2246.87,No
32255,22125,2963,3,743.89,Yes
32256,21629,4630,2,4939.73,No
32257,21403,1029,4,1731.89,No
32258,24377,5732,3,2968.12,Yes
32259,20150,5973,2,3919.03,No
32260,22020,2353,2,4611.02,No
32261,22954,3129,4,3802.18,Yes
32262,24058,3749,1,3405.07,Yes
32263,23702,3664,2,2383.31,No
32264,24144,4732,4,3066.46,Yes
32265,24559,2206,4,561.4,No
32266,20174,4306,2,4431.22,No
32267,24139,4776,3,2764.51,Yes
32268,23462,3588,2,296.66,Yes
32269,22284,3514,4,4607.52,No
32270,21703,3669,2,2497.58,No
32271,22161,1291,3,4356.09,No
32272,22788,1805,1,4298.75,Yes
32273,23422,2062,1,4097.18,No
32274,23189,1473,2,400.87,Yes
32275,24573,5839,2,1310.63,No
32276,21742,5005,4,4390.18,Yes
32277,23270,3113,3,4505.06,No
32278,22436,5411,4,2344.54,Yes
32279,20709,1639,4,2256.2,No
32280,24915,2361,1,958.19,Yes
32281,20391,3477,4,4845.21,Yes
32282,20716,3542,4,1144.38,No
32283,23094,1244,1,1035.59,No
32284,20081,1164,1,3337.57,No
32285,23102,2639,3,1289.94,No
32286,22272,1259,3,4699.98,No
32287,24297,1071,3,153.44,No
32288,23253,1454,2,128.19,No
32289,24539,2470,1,2573.9,No
32290,20896,1611,2,2491.51,Yes
32291,24240,2578,2,900.48,Yes
32292,23373,4938,3,2523.15,Yes
32293,23136,4843,1,2117.14,Yes
32294,21439,1065,2,4462.61,Yes
32295,22032,1128,4,145.34,No
32296,21953,5582,4,4883.72,Yes
32297,20428,4358,1,3159.52,Yes
32298,23003,5831,2,844.03,Yes
32299,21727,5627,3,329.12,No
32300,20225,3254,2,2736.72,Yes
32301,21954,3596,4,1250.96,Yes
32302,24284,5691,4,1575.71,No
32303,21429,2289,3,1301.15,No
32304,20695,3206,1,3285.84,No
32305,24903,4792,2,2812.29,Yes
32306,22005,2159,4,482.07,Yes
32307,22348,2546,2,2679.98,Yes
32308,21468,3481,3,3976.83,Yes
32309,23561,2221,3,497.85,No
32310,24451,3010,1,4459.72,Yes
32311,21601,3863,3,2933.7,Yes
32312,24534,5102,1,4758.06,No
32313,20674,4182,2,825.89,Yes
32314,23912,1163,4,4968.47,Yes
32315,23432,4022,4,3256.94,Yes
32316,20648,1524,1,2880.72,Yes
32317,24034,1537,4,2624.87,No
32318,24787,3656,1,215.91,No
32319,20425,5732,1,4704.23,Yes
32320,23793,2890,2,3255.57,Yes
32321,21935,1339,2,548.97,No
32322,23844,2096,3,202.67,No
32323,22701,1547,1,348.84,Yes
32324,22177,5796,2,3086.04,No
32325,23840,2751,1,3108.68,Yes
32326,21543,1630,1,2548.37,No
32327,22611,4302,1,1603.15,No
32328,21351,4188,2,2705.54,No
32329,24707,4274,1,2629.88,No
32330,24381,4549,1,195.14,No
32331,22973,2793,3,1484.1,No
32332,23157,1339,1,360.61,Yes
32333,23931,1433,3,4510.76,No
32334,22066,5515,1,3653.59,No
32335,23253,4282,3,4980.96,Yes
32336,20625,1982,2,1580.64,No
32337,21848,2767,2,4404.58,Yes
32338,20788,2502,4,3054.97,Yes
32339,22489,4740,1,2320.31,No
32340,22456,3890,4,1190.61,Yes
32341,23420,1831,4,3718.12,No
32342,20225,3888,3,4530.29,Yes
32343,20315,1316,2,1253.01,Yes
32344,21820,1908,1,959.41,No
32345,24674,3824,1,3511.49,No
32346,24760,4108,3,4887.17,No
32347,21032,4692,4,3774.78,Yes
32348,23584,3949,3,1494.45,Yes
32349,20738,4644,4,2157.78,No
32350,20740,2142,1,1983.16,No
32351,20897,4858,3,4275.27,Yes
32352,21016,2235,4,3879.72,Yes
32353,20757,3712,3,2985.98,Yes
32354,24140,3239,2,1447.3,Yes
32355,21952,3094,3,4696.14,No
32356,20170,3342,1,3301.24,Yes
32357,22605,5263,3,4855.34,Yes
32358,23726,1182,1,2942.57,No
32359,22613,4164,1,4123.84,Yes
32360,23097,5157,3,4084.22,No
32361,23002,5208,3,1752.91,Yes
32362,24393,3618,3,4823.7,Yes
32363,22264,5690,2,207.51,Yes
32364,20541,5482,2,3866.68,Yes
32365,24779,5188,4,4831.23,Yes
32366,20283,5472,3,1760.65,No
32367,23864,4906,4,3275.74,No
32368,20042,5158,4,2854.89,No
32369,21800,1084,1,3831.39,Yes
32370,23661,2063,4,4344.27,Yes
32371,21139,4060,3,3054.92,Yes
32372,20997,5869,2,4097.93,No
32373,20439,3751,4,1630.2,No
32374,23595,3669,4,1220.08,Yes
32375,22576,2434,2,2210.27,Yes
32376,21858,4346,4,3420.91,No
32377,22069,4263,3,1017.51,Yes
32378,21647,1107,4,3433.73,Yes
32379,24804,1500,1,2031.06,Yes
32380,23119,1983,4,3998.32,No
32381,21441,2195,1,280.5,No
32382,20748,4453,2,3373.11,No
32383,20748,3843,2,3284.13,Yes
32384,23629,2023,4,4710.58,No
32385,23556,4118,4,3595.5,No
32386,20034,4421,2,4001.88,Yes
32387,20426,3239,1,4532.5,No
32388,20735,1043,2,3407.75,Yes
32389,24391,2925,2,1521.75,No
32390,21355,2910,1,4361.89,No
32391,21291,3549,2,3763.13,Yes
32392,23721,5388,4,2179.74,No
32393,23628,3360,4,3581.59,No
32394,23965,2742,2,4351.68,No
32395,21386,2545,4,4880.7,Yes
32396,23492,1400,3,4766.52,Yes
32397,23994,2629,2,1694.11,Yes
32398,21406,2113,3,2166.3,Yes
32399,20155,5125,2,636.73,No
32400,24517,1528,2,1312.97,Yes
32401,24632,5064,3,4423.86,No
32402,22428,3547,2,1868.16,No
32403,21113,1283,4,3140.71,Yes
32404,23474,3189,3,3363.23,Yes
32405,24002,3246,2,3930.96,No
32406,20985,5212,4,995.72,No
32407,24215,3467,3,1593.58,Yes
32408,22328,3965,3,2296.85,No
32409,24173,5938,4,1887.72,No
32410,22959,4912,2,4916.24,No
32411,22720,5064,2,4191.21,Yes
32412,23446,3794,3,2450.47,No
32413,21519,4034,1,4408.42,Yes
32414,23782,4817,2,1803.5,No
32415,20484,5373,2,3950.56,No
32416,20574,1296,4,1196.01,Yes
32417,24653,1781,1,3884.38,Yes
32418,20737,5851,1,2336.62,No
32419,20464,5955,3,626.75,No
32420,22461,2598,4,1438.99,No
32421,24702,3190,4,2071.15,Yes
32422,24328,1168,2,3771.54,Yes
32423,24507,3518,3,457.62,Yes
32424,22586,4763,2,3331.78,No
32425,22512,1929,1,3608.47,Yes
32426,23266,4398,4,3304.21,Yes
32427,24801,1065,3,3827.28,Yes
32428,24021,3089,2,973.03,No
32429,22835,2891,2,2976.81,No
32430,20754,3445,1,4711.61,Yes
32431,21554,3411,4,3092.84,No
32432,24868,3974,1,3095.55,No
32433,21720,4218,2,3708.55,Yes
32434,22316,2332,4,1732.7,Yes
32435,23862,3986,4,3532.33,No
32436,23775,4312,1,4589.55,Yes
32437,22177,1875,4,153.39,No
32438,21086,2619,1,4363.55,No
32439,21663,4754,4,1171.23,No
32440,22520,3327,4,2334.02,No
32441,22259,1947,3,4276.5,No
32442,21412,3025,4,4137.17,Yes
32443,24721,3881,2,4470.44,Yes
32444,21735,3072,3,4708.04,Yes
32445,20638,5741,1,2291.07,No
32446,21067,4491,2,3316.18,No
32447,23512,1474,1,2013.34,Yes
32448,22512,4726,1,1818.51,No
32449,24752,2582,2,2214.82,Yes
32450,20719,3264,1,3741.07,Yes
32451,23745,4828,3,2557.06,No
32452,24961,2778,2,4088.89,Yes
32453,24120,4596,1,3751.57,Yes
32454,20746,5863,1,200.34,No
32455,21555,2486,4,3188.17,Yes
32456,23740,5055,4,2239.2,Yes
32457,20642,5118,1,2337.48,No
32458,21610,3660,2,4110.03,No
32459,21635,5916,3,2783.28,Yes
32460,20339,2616,1,4439.55,Yes
32461,22330,4602,1,3592.75,No
32462,22632,4274,1,2808.92,No
32463,22786,5741,4,3797.24,Yes
32464,20933,3868,2,287.91,No
32465,20127,1243,1,232.71,Yes
32466,20231,1563,4,508.41,Yes
32467,21248,3604,1,2244.07,Yes
32468,21683,5742,1,1253.71,Yes
32469,21153,4810,2,4922.88,Yes
32470,23682,1516,4,2757.22,Yes
32471,20934,1562,3,3345.84,No
32472,24811,4680,2,1466.22,Yes
32473,20795,3382,3,1676.8,Yes
32474,24936,2249,4,1743.76,No
32475,22207,2162,4,3523.8,Yes
32476,22365,5324,3,2421.16,Yes
32477,21899,1373,4,2636.65,No
32478,21895,3300,2,3000.81,No
32479,20222,2435,1,3867.18,No
32480,20643,3103,3,542.81,Yes
32481,22730,5966,1,3906.68,No
32482,22476,4246,3,2859.85,Yes
32483,21605,1302,1,3378.57,No
32484,23482,3069,1,1705,No
32485,22503,5329,2,2106,Yes
32486,20396,5950,1,1232.71,No
32487,23326,1047,3,4898.57,Yes
32488,20279,4043,1,2535.31,No
32489,22364,2012,4,4980.78,No
32490,21039,4677,1,2499.95,Yes
32491,23421,5963,1,1176.78,No
32492,24108,5298,4,2586.52,No
32493,23584,2117,4,294.02,Yes
32494,21951,3170,3,4533.37,No
32495,21800,4513,4,4110.9,No
32496,20948,1888,4,3656.52,No
32497,21858,3425,3,3088.15,No
32498,23751,3546,3,2941.19,No
32499,20682,3142,1,4983.97,No
32500,20642,2244,2,1462.19,Yes
32501,23284,4129,3,3920.45,Yes
32502,20173,4733,4,2948.88,No
32503,24207,5500,1,4881.81,Yes
32504,23560,2885,4,4156.24,No
32505,24703,4441,3,4992.77,Yes
32506,21285,5271,2,2982.79,Yes
32507,24774,4888,1,1102.27,Yes
32508,21100,3891,3,2568.07,Yes
32509,23178,2222,3,3584.44,No
32510,20609,4119,4,3894.37,Yes
32511,24027,5429,2,102.5,Yes
32512,20409,1693,3,2574.63,No
32513,24610,4847,4,1252.65,Yes
32514,21778,3261,1,4387.07,No
32515,22955,2696,4,849.24,Yes
32516,24337,2584,1,3365.64,No
32517,21910,5404,4,1403.7,No
32518,21530,2687,2,1847.06,Yes
32519,23540,3353,4,4708.74,Yes
32520,21560,3653,2,1278.2,No
32521,24658,5764,2,565.51,Yes
32522,21068,1668,1,439.5,No
32523,22976,1962,4,2572.61,Yes
32524,23062,3720,4,3244.39,No
32525,22395,5120,4,1703.74,No
32526,24054,2013,2,3482.27,No
32527,23418,1831,3,399.07,No
32528,21813,2347,4,4300.94,Yes
32529,21136,4387,4,4101.18,No
32530,21216,5370,3,4928.93,Yes
32531,21384,1727,1,4688.87,Yes
32532,22904,1444,4,1845.37,Yes
32533,22255,1551,3,2056.45,Yes
32534,23112,3627,4,3755.23,No
32535,24211,4359,2,757.01,No
32536,22338,4865,3,1638.67,Yes
32537,20462,4577,2,680.85,Yes
32538,23751,4441,3,2328.94,No
32539,23732,5547,1,2804.82,Yes
32540,23960,2890,2,1134.69,No
32541,21513,5678,4,230.5,No
32542,21473,5793,3,3624.84,No
32543,22999,2255,4,198.03,No
32544,22482,3090,1,4869.67,Yes
32545,23695,5028,3,1185.88,Yes
32546,22714,5764,1,3353.11,No
32547,21780,5989,3,2230.28,No
32548,22758,4163,2,392.4,No
32549,22067,1123,4,2413.7,No
32550,20345,4423,2,2632.13,No
32551,22654,2723,2,4287.95,No
32552,22533,5968,2,3688.51,Yes
32553,24190,3348,2,488.58,Yes
32554,22381,4788,3,1124.9,No
32555,22018,4761,4,1628.25,Yes
32556,24741,4476,3,670.4,Yes
32557,24980,3067,3,2338.81,No
32558,24045,1480,3,4923.12,No
32559,20655,5955,2,2621.6,Yes
32560,21832,1947,1,3735.22,Yes
32561,22954,1615,2,3446.4,No
32562,22496,4054,3,4264.57,Yes
32563,21276,1895,2,1157.05,Yes
32564,22282,3860,4,3793.75,No
32565,24889,2403,4,4418.64,Yes
32566,21098,4860,2,940.4,No
32567,20638,4564,2,1799.33,Yes
32568,24516,1879,1,4853.5,Yes
32569,22917,5813,2,3925.86,Yes
32570,20226,2115,2,1484.7,No
32571,24600,3553,1,2863.31,Yes
32572,21072,4487,2,2081.2,Yes
32573,20801,5336,2,2500.83,No
32574,20932,4822,2,1840.31,No
32575,24355,5277,2,1468.72,No
32576,21608,1928,2,3406.34,Yes
32577,22784,2204,3,3914.85,No
32578,24647,3899,2,4382.39,Yes
32579,22195,5338,1,861.12,No
32580,21450,1474,2,4131.99,Yes
32581,21034,3510,3,1348.52,No
32582,20589,2373,1,2193.95,Yes
32583,21561,2841,1,4517.07,Yes
32584,24710,1323,2,2327.07,No
32585,23690,3696,4,1065.61,Yes
32586,24516,1821,3,883.36,Yes
32587,21092,3694,4,2417.62,Yes
32588,21982,3650,2,3837.09,Yes
32589,22317,5613,3,4986.31,No
32590,22300,2196,4,3958.3,No
32591,23616,2307,3,4397.36,Yes
32592,22482,1019,2,3764.38,No
32593,20032,5453,3,4487.63,No
32594,20090,2736,2,473.84,Yes
32595,22014,2124,4,4656.66,Yes
32596,22056,2016,3,2042.39,No
32597,24991,5575,1,4615.91,Yes
32598,23812,3526,2,471.09,No
32599,22012,3156,3,3604.69,Yes
32600,20019,1954,1,3704.87,Yes
32601,24835,4339,1,4984.86,No
32602,21889,5356,1,3867.39,No
32603,23586,1046,1,1974.61,Yes
32604,20811,5920,2,2830.52,Yes
32605,24963,3898,3,1896.1,No
32606,24263,4776,1,1060.49,No
32607,20601,5757,3,1317.66,Yes
32608,24836,2802,3,1187.85,No
32609,23938,1502,4,2789.2,Yes
32610,23226,5142,3,4540.19,Yes
32611,20636,3519,2,4572.36,Yes
32612,22906,4569,2,368.34,Yes
32613,24640,4272,1,491.51,No
32614,24294,1462,3,1301.08,No
32615,22518,1739,2,1349.79,No
32616,24327,4696,2,564.96,Yes
32617,22686,2834,2,2003.47,No
32618,22404,3623,1,2979.85,Yes
32619,23951,1864,2,2932.99,No
32620,23813,3700,3,2762.81,Yes
32621,20669,5537,2,1759.49,Yes
32622,21308,2569,2,3561.63,Yes
32623,23953,2461,1,4149.77,Yes
32624,22994,4126,3,1796.74,Yes
32625,20988,2491,2,519.12,Yes
32626,20056,2934,3,1552.02,Yes
32627,21497,4427,3,773.11,No
32628,23897,3620,2,2390.06,No
32629,23220,5367,1,864.08,No
32630,24992,3692,3,2367.94,Yes
32631,22155,2055,4,1182.91,No
32632,20831,3884,2,3719.78,No
32633,23803,5256,3,235.08,Yes
32634,24501,3722,3,2818.26,No
32635,22005,1886,3,930.49,Yes
32636,24834,3990,2,104.86,No
32637,20163,4256,4,4359.08,No
32638,21366,2448,3,3390.49,No
32639,21762,3335,3,584.82,Yes
32640,21159,5376,1,3353.95,No
32641,20909,2068,2,3097.07,No
32642,21262,2047,2,2419.45,No
32643,24571,2984,3,2154.36,No
32644,21028,2221,1,4446.64,No
32645,21701,5260,3,1301.23,No
32646,24057,2468,3,2051.72,Yes
32647,21386,1210,2,1712.67,Yes
32648,24392,3346,1,3878.89,No
32649,22813,4722,3,4590.68,No
32650,20563,5838,2,4263.93,Yes
32651,22605,1762,3,4008.75,No
32652,21547,4848,3,4935.27,Yes
32653,24302,2179,1,3516.01,Yes
32654,22165,2038,1,3780.16,Yes
32655,20491,5453,1,4915.73,Yes
32656,24835,2558,3,134.25,Yes
32657,20907,1246,4,3206.84,Yes
32658,20146,5127,1,3720.96,No
32659,21944,2420,4,4597.35,Yes
32660,21176,5432,4,4430.84,No
32661,22787,3499,4,4225.61,No
32662,20442,3855,2,4734.38,No
32663,23786,4159,3,2733.16,No
32664,20095,3166,1,133.91,No
32665,22796,5994,3,154.17,Yes
32666,23630,2271,3,2768.73,Yes
32667,21128,4260,2,2232.83,Yes
32668,21882,2113,2,2311.1,Yes
32669,23130,5987,2,2061.98,Yes
32670,22646,1173,3,4596.86,No
32671,20416,5714,4,1859.93,No
32672,22054,1306,3,4295.51,No
32673,21691,5754,2,4524.04,Yes
32674,21749,1490,3,2547.56,Yes
32675,21808,3061,2,2290,Yes
32676,24925,4844,2,3829,No
32677,22763,3158,1,3569.06,Yes
32678,23128,5924,4,1709.82,No
32679,21862,5856,2,602.49,Yes
32680,24661,3621,1,1397.78,Yes
32681,20835,2815,4,742.04,Yes
32682,23114,2591,2,1544.19,No
32683,22499,1362,4,1382.93,No
32684,23774,4751,4,3224.79,No
32685,24607,3668,3,4777.03,Yes
32686,21043,2657,1,3460.14,Yes
32687,24266,4077,4,4640.58,Yes
32688,20968,5633,3,3942.25,Yes
32689,23447,5757,4,3666.6,No
32690,21683,1762,3,2128.9,No
32691,22483,5476,2,1691.49,Yes
32692,22445,2760,2,4246.76,Yes
32693,22307,4820,3,4536.43,No
32694,22599,1521,2,2314.22,No
32695,22382,1010,2,144.41,Yes
32696,21831,2561,2,3983.4,No
32697,21048,3135,4,1496.84,No
32698,23942,1182,3,148.45,No
32699,22126,4656,1,4044.44,No
32700,21044,4871,1,2635.33,Yes
32701,23878,4738,3,3457.53,Yes
32702,20447,4699,4,4581.98,Yes
32703,21285,4952,2,2751.75,No
32704,22979,1914,2,2565.65,Yes
32705,22925,2948,4,1524.24,No
32706,21101,1031,1,1595.45,No
32707,24071,3095,3,4003.06,No
32708,22777,1088,3,2300.24,Yes
32709,24800,1520,4,901.28,No
32710,23262,2310,2,563.19,Yes
32711,23998,4301,2,2417.31,Yes
32712,20896,1997,2,2378.28,No
32713,23934,5147,3,3301.95,No
32714,24275,4122,1,2408.23,Yes
32715,20960,5546,3,803.03,No
32716,23040,4596,4,2588.23,Yes
32717,20065,5457,3,4543.27,Yes
32718,24058,1671,4,881.26,Yes
32719,24248,2562,3,3479.8,Yes
32720,20575,1363,1,3009.91,No
32721,24330,1120,4,3768.07,Yes
32722,20166,2945,2,837.94,No
32723,20375,3459,2,4713.87,No
32724,21120,3722,3,3142.74,Yes
32725,20532,2598,3,4250.65,Yes
32726,21540,3354,1,1308.37,Yes
32727,24836,5650,1,3723.12,Yes
32728,21540,5242,2,3927.05,Yes
32729,20918,1738,3,2047.43,No
32730,20995,1381,4,1981.37,No
32731,24860,2746,1,3323.2,No
32732,22497,5375,4,557.7,Yes
32733,20782,5556,4,3704.56,Yes
32734,20373,2370,1,310.15,Yes
32735,24965,5485,3,1033.89,Yes
32736,23019,4871,4,3354.3,No
32737,20436,3862,3,581.79,No
32738,24321,2733,4,4862.03,Yes
32739,22623,4713,3,4355.14,No
32740,21969,5236,3,3168.88,No
32741,24002,1070,3,4113.38,No
32742,21923,1382,3,4449.14,Yes
32743,24097,1339,1,1371.43,No
32744,24117,5626,4,4262.12,Yes
32745,24128,4436,3,1054.49,Yes
32746,23521,4780,2,2125.38,Yes
32747,20093,4083,4,2835.47,No
32748,24197,2875,4,3598.07,Yes
32749,24904,1845,3,247.69,No
32750,23294,4307,4,1523.5,No
32751,22854,1128,2,3081.74,Yes
32752,20448,2731,2,1851.11,Yes
32753,24907,5651,2,3897.62,No
32754,22407,1153,4,3293.1,No
32755,22652,3129,4,1248.57,Yes
32756,24611,3223,3,815.05,Yes
32757,21908,2263,4,3182.33,Yes
32758,23066,2700,4,2307.29,No
32759,22862,5651,3,927.89,No
32760,22309,4286,2,1699.23,No
32761,21156,4882,3,1584.93,Yes
32762,22261,3499,1,629.85,Yes
32763,24890,1403,4,2779.85,Yes
32764,22921,3276,4,3841.88,Yes
32765,21973,4802,1,2919.79,Yes
32766,20226,2785,1,4148.83,Yes
32767,20907,4678,1,725.09,Yes
32768,20969,1330,3,2234.5,No
32769,20907,3815,2,3086.13,No
32770,21528,4999,3,3412.41,No
32771,23374,3763,1,3509.35,Yes
32772,20286,1830,3,3671.93,Yes
32773,22545,4769,4,3292.01,No
32774,21935,3895,3,561.72,No
32775,22830,1784,1,3507,Yes
32776,24905,5104,4,3651.44,Yes
32777,24480,1900,2,4968.05,Yes
32778,24556,5792,3,3497.48,No
32779,23103,5503,3,3465.47,No
32780,22345,1362,1,2622.59,No
32781,23323,4931,2,4352.82,No
32782,23765,1905,4,4984.49,No
32783,21821,3546,1,3917.32,No
32784,24576,5298,1,3101.25,No
32785,22220,4401,3,486.88,No
32786,20978,1694,2,3661.02,No
32787,23842,5224,1,3571.95,Yes
32788,22445,5365,3,3900.28,Yes
32789,20036,3738,4,710.32,Yes
32790,20579,1601,1,3303.29,No
32791,21679,5077,4,1549.05,Yes
32792,23390,3086,4,3825.33,Yes
32793,20480,3151,3,1277.83,No
32794,24826,2671,2,3451.5,Yes
32795,23380,1228,4,1545.47,No
32796,21029,2639,1,144.07,No
32797,24042,1286,2,3203.45,Yes
32798,23651,4684,2,655.02,No
32799,24251,5935,3,3330.53,Yes
32800,20024,1680,1,4635.49,Yes
32801,24833,4750,1,4849.31,No
32802,22121,4001,3,1256.02,No
32803,21702,2159,3,4065.34,No
32804,22542,4004,2,1832.41,Yes
32805,23440,2194,4,4512.24,No
32806,24338,2236,4,3958.7,Yes
32807,23434,5822,4,462.22,No
32808,22101,4753,4,2094.97,Yes
32809,20315,2827,1,1752.86,No
32810,24640,4710,1,3947.39,No
32811,22619,1842,3,2110.4,Yes
32812,23368,2254,3,3454.48,No
32813,22372,2988,4,3051.93,No
32814,24709,1760,3,4880.63,Yes
32815,22505,5866,1,4695.15,Yes
32816,24932,3806,4,2195.73,Yes
32817,22395,3530,4,3645.53,No
32818,24150,2409,1,4164.35,No
32819,24603,1237,2,4504.54,Yes
32820,22956,5563,4,433.86,No
32821,24147,5745,3,1580.19,No
32822,24745,5848,2,1669.13,Yes
32823,24580,5199,1,2228.79,No
32824,24965,3410,2,929.4,Yes
32825,22054,2965,2,2531.41,Yes
32826,21358,2285,4,3349.75,No
32827,22481,3981,2,2537.08,Yes
32828,20842,3960,3,3362.39,Yes
32829,21004,1772,4,425.56,No
32830,22451,4657,1,4392.34,No
32831,24199,4788,3,4701.44,No
32832,23290,4687,4,3127.75,Yes
32833,24426,1096,2,4418.82,No
32834,23827,2124,3,744.09,Yes
32835,21754,1132,4,4007.5,No
32836,21969,3055,4,683.83,Yes
32837,24360,2274,1,2099.25,Yes
32838,21320,1481,4,1686.71,Yes
32839,21674,3784,1,2969.4,No
32840,22223,4277,2,1577.42,Yes
32841,23708,5148,4,3222.84,No
32842,21926,3954,4,1900.2,No
32843,21297,1235,2,4317.87,Yes
32844,22917,2597,4,3206.03,Yes
32845,21326,1102,4,1154.96,No
32846,22214,5873,3,1747.03,No
32847,20392,4770,1,4252.36,No
32848,21768,2362,4,1993.75,Yes
32849,23142,4356,4,2725.42,Yes
32850,23692,5275,1,3279.82,No
32851,21376,4304,3,1804.27,Yes
32852,22217,2673,1,1540.5,No
32853,21264,1139,4,2428.75,Yes
32854,21599,2575,2,1152.92,Yes
32855,20181,3786,2,1492.63,Yes
32856,23193,5557,3,404.18,No
32857,21266,3334,3,1589.45,Yes
32858,23874,1852,4,1671.45,Yes
32859,21207,1297,3,4812.98,No
32860,22476,1260,4,2989.67,Yes
32861,23003,2266,2,3958.17,No
32862,20028,2286,3,322.35,Yes
32863,23625,3862,4,622.03,No
32864,23397,2158,1,4091.23,No
32865,23741,1537,3,3155.39,Yes
32866,23056,1359,4,1035.81,Yes
32867,21575,1625,4,2083.5,No
32868,21135,5699,1,2739.5,Yes
32869,23119,5271,2,4233.69,Yes
32870,21664,1050,1,396.02,Yes
32871,20135,2003,4,3023.94,No
32872,22205,2282,1,3613.48,Yes
32873,24074,2973,1,4891.67,Yes
32874,21399,4399,4,4055.08,No
32875,24335,3521,2,1453.51,Yes
32876,20163,2386,1,3576.94,Yes
32877,24840,5741,1,3840.06,No
32878,22625,2981,3,3675.7,Yes
32879,21873,4372,3,4118.71,Yes
32880,22661,3434,4,4528.28,No
32881,20994,2041,4,582.31,No
32882,22669,2469,4,613.34,Yes
32883,24625,2391,3,4002.36,Yes
32884,22902,2892,4,1336.63,Yes
32885,20933,2886,1,386.85,Yes
32886,23036,1025,1,2066.02,No
32887,21239,1676,2,4117.4,No
32888,23005,2969,4,720.17,Yes
32889,21515,4649,1,3392.03,No
32890,23702,4838,1,117.72,Yes
32891,20215,5257,2,637.71,Yes
32892,24595,4975,1,1819.17,Yes
32893,24058,2317,2,509.65,No
32894,20146,1740,2,4244.92,Yes
32895,21108,3792,3,4333.95,Yes
32896,21046,3717,1,3802.3,No
32897,24838,1965,3,1288.15,Yes
32898,24378,3584,1,2663.91,No
32899,20437,2054,3,1002.52,No
32900,20007,4198,2,1478.26,Yes
32901,24400,2778,2,2628.43,No
32902,21093,5288,2,3701.57,No
32903,24054,4953,2,563.81,No
32904,23533,4392,1,1553.81,No
32905,24193,3929,4,4640.44,No
32906,21572,2411,1,2202.7,Yes
32907,20230,2531,3,4700.46,Yes
32908,23691,3905,1,4957.86,No
32909,20706,4869,1,2680.63,Yes
32910,21805,1585,3,1511.42,No
32911,21153,1092,2,3974.81,Yes
32912,22665,2980,3,880.62,No
32913,23159,4871,3,1335.03,No
32914,22160,2644,4,3945.91,Yes
32915,21011,5872,4,2224.87,Yes
32916,21457,2868,2,1087.54,Yes
32917,21973,4450,3,3290.52,Yes
32918,21406,3153,3,3690.53,Yes
32919,22136,3804,3,712.85,No
32920,23459,5736,1,1457.2,Yes
32921,24990,5677,4,1184.26,No
32922,24770,2086,4,1961.29,No
32923,21971,4703,2,3840.88,No
32924,22160,3137,4,3597.17,Yes
32925,20187,3002,4,3346.37,No
32926,21093,3617,2,130.8,Yes
32927,24286,3300,3,796.5,No
32928,20683,1748,1,1194.16,No
32929,22429,5172,2,1432.58,Yes
32930,24112,3768,4,817.49,No
32931,22852,2243,2,2110.55,Yes
32932,22373,2221,4,468.38,Yes
32933,20558,2928,3,3775.11,Yes
32934,22974,2339,3,3959.83,Yes
32935,23913,4050,3,2913.91,Yes
32936,23544,5396,4,539.55,No
32937,23790,3576,2,4461.41,Yes
32938,21419,4780,4,4831.62,No
32939,24079,2102,3,1091.58,No
32940,20267,2046,3,3552.74,Yes
32941,20444,4121,3,4225.5,Yes
32942,20896,5891,4,2745.23,Yes
32943,22447,2202,1,1684.28,No
32944,20225,2834,3,2444.94,Yes
32945,24021,4703,2,2610.12,Yes
32946,20551,5413,3,2063.12,No
32947,24370,2986,4,4656.23,Yes
32948,21640,3610,2,3745.03,Yes
32949,21959,3687,4,1282.38,No
32950,24884,2729,1,2969.23,Yes
32951,21312,1905,1,3474.58,Yes
32952,24406,5029,4,786.77,Yes
32953,22379,5184,3,1856.29,No
32954,23170,5399,2,4537.19,No
32955,21011,2452,3,2879.15,No
32956,20982,5326,4,1163.29,No
32957,21181,1465,4,701.65,Yes
32958,24173,2270,3,2639.31,No
32959,22136,5049,2,2783.66,Yes
32960,21318,3445,2,1738.63,Yes
32961,21075,4600,2,3189.04,No
32962,21608,3277,2,436.55,Yes
32963,24312,2646,2,811.18,No
32964,21857,4638,1,2776.74,Yes
32965,23530,2009,1,402.9,Yes
32966,22366,5348,4,4416.45,Yes
32967,22951,3248,1,796.52,Yes
32968,24276,3317,2,3402.21,No
32969,20115,2378,2,2016.9,Yes
32970,24043,3943,2,2058.96,No
